recipe_id,recipe_image,category1,category2,category3,category4,food_name,steps,ingredient_all,serving_size,cooking_time,cooking_level,tags
6973706,https://recipe1.ezmember.co.kr/cache/recipe/2022/01/29/ada84a01593d70c385419632f7e553da1.jpg,끓이기,일상,채소류,밑반찬,들깨가루 무청시래기나물,"[(1, '팔팔 끓는 물에 멸치다시팩을 넣고 10분 정도 끓여서 육수를 만들어 줍니다.'), (2, '삶은 시래기는 물에 여러 번 헹궈서 깨끗이 씻어 줍니다.'), (3, '무청 시래기 줄기의 껍질을 벗겨 주세요.'), (4, '껍질을 벗긴 시래기를 한 번 더 씻어서 물기를 꼭 짜줍니다.'), (5, '물에 꼭 짠 시래기는 먹기 좋은 크기로 썰어주고 마늘과 대파도 다져줍니다.'), (6, '썰어둔 무청 시래기를 볼에 담고 진간장 1수저, 국간장 2수저, 들기름 2수저, 다진 마늘 2수저를 넣어 주세요.'), (7, '간이 배도록 손으로 조물조물 잘 섞어준 다음 그 상태로 15~20분 정도 둡니다.'), (8, '팬에 식용유를 두르고 시래기나물을 중약불에 3분 정도 볶아주세요.'), (9, '멸치다시육수 2컵~ 2컵반 정도를 넣어 줍니다.'), (10, '끓어오르면 뚜껑을 덮어서 15분 정도 약불에 삶아 줍니다.(저는 15~20분 정도 삶아 주었어요.)'), (11, '뚜껑을 열고 들깨가루 5수저 다진 대파를 넣고 섞어줍니다.'), (12, '마지막에 들기름을 살짝 둘러주셔도 좋아요.'), (13, '완성입니다.')]","['삶은 시래기: 400g', '다진 마늘: 2수저', '다진 대파: 3수저', '홍고추: 1개', '국간장: 2수저', '진간장: 1수저', '들기름: 2수저', '들깨가루: 4~5수저', '멸치육수: 2~2.5종이컵', '식용유: 1수저']",3인분,60분 이내,아무나,"['무청시래기', '무청시래기나물', '들깨무청시래기나물', '들깨시래기나물', '들깨가루무청시래기볶음', '들깨가루무청시래기나물', '무청나물볶음', '시래기나물볶음', '무청시래기나물볶음']"
6857120,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/19/b19f03e69547fd94162156a3fc7cbede1.jpg,끓이기,일상,채소류,메인반찬,양배추롤 / 캐비지롤 ★ 간단 양배추요리 with 토마토소스,"[(1, '큰잎들로만 추려서 끓는물에 소금 조금 넣고 살짝 데쳐주어요. 양배추가 야들해져서 롤로 말 수 있을 정도만 되면 되게 때문에 오래 데치지마시고 만져봐서 부드럽다 싶으면 바로 꺼내서 찬물로 헹궈주세요~'), (2, '양배추롤 속으로 들어갈 야채들 잘게 채썰어주어요. 대파 대신 양파를 넣으셔도 되요~^^ 들어가는 야채 종류는 냉장고 속사정에 맡기겠어요~ㅎㅎ'), (3, '다진 돼지고기랑 두부 반모 으깨서 물기 빼준거랑 다진마늘 두숟갈 정도 준비~ 자연드림 다진고기 맛있어요. 담백해!! 이 때!!! 약간 매콤하고 싶다~싶으시면 청양고추를 잘게 썰어서 속에 넣어주시면 감칠맛이 확 살아나요~'), (4, '야채들 넣고~ 맛술 조금 넣고~ 소금 한꼬집 넣고~ 후추조금 넣고 버무려줘요. 이 때!! 나중에 토마토소스로 끓여줄거라 너무 간이 되버리면 짤 수가 있으니 약간 심심하게 간을 맞춰주면 좋아요.'), (5, '잘 섞어주었어요~~ 꼭 만두소같네..ㅋㅋ'), (6, '데쳐진 양배추 안에 만든 내용속을 넣고~ 잘 감싸줍니다. 아...양배추잎이 작아서..진짜 ㅋㅋ'), (7, '이렇게 양배추롤을 만들어주고~ 생토마토를 썰어서 곳곳에 놔주세요~~ 토마토소스를 넣긴하는데 이렇게 생토마토를 넣어주면 토마토 풍미가 훨씬 좋아요. 몸에도좋구요~ ㅋㅋ 큰잎들로 말면 스프링롤 처럼 예쁘게 말 수 있는데..ㅋㅋ 속도 많이 넣었더니 두툼해졌네요~ㅎㅎ'), (8, '시판 토마토 파스타 소스 넣으시면 편하게 먹을 수 있어요. 저는 이마트에서 노브랜드 토마토 스파게티 소스를 사봤는데~ 가격도 저렴하고 맛도 괜찮았어요! 이마트 노브랜드 제품들 생각보다 좋아서 항상 깜놀~ㅋ'), (9, '병에 들은 소스가 아니어서 아까워서 다 부어줬어요. ㅋㅋ 약간 많은편이긴한데 진하게 먹을 수 있어서 전 좋더라구요. 물 반컵도 함께 넣어주세요~'), (10, '병에 들은 소스가 아니어서 아까워서 다 부어줬어요. ㅋㅋ 약간 많은편이긴한데 진하게 먹을 수 있어서 전 좋더라구요. 물 반컵도 함께 넣어주세요~'), (11, '뚜껑을 덮고~ 익혀줍니다. 끓기 시작하면 중약불로 바꿔서 20~25분 정도 익혀주세요. 중간에 2-3번 소스를 섞어주고 양배추 위에도 잘 끼얹어주시면 되요. 고기가 있어서 익히는 시간이 좀 있어요~^^'), (12, '위에 바질을 약간 뿌려주고~ 우리집 텃밭 부추로 장식을..ㅋㅋㅋ 저희집 베란다 텃밭에서 키운 부추는 항상 데코용..;; 토마토도 큰걸로 한개를 넣었더니 아주 소스가 진하고 좋았어요.')]","['양배추 큰잎: ', '토마토소스: ', '토마토: 1개', '물: 1/2컵', '대파: ', '부추: ', '새송이버섯: ', '당근: ', '두부: 1/2모', '다진 돼지고기: 200g', '소금: ', '후추: ', '맛술: 3숟갈', '다진마늘: 2숟갈']",3인분,60분 이내,아무나,"['양배추', '돼지고기', '다이어트', '토마토요리', '양배추롤']"
6883519,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/06/0351f5437f4daff0117cf5ca172bddeb1.jpg,끓이기,일상,채소류,메인반찬,【감자대신 연근으로】연근카레 만들기~,"[(1, '연근은 감자깍는 칼로 껍질을 제거한후 썰어서 끓는물에 식초1~2T 넣고 3~5분가량 끓이시면 갈변현상도 없고 씁쓸한 맛이 없어집니다^~^ 요렇게 데친연근은 물에 담궈서 냉장 보관하시면 되셔요^^'), (2, '그사이 돼지고기(300g)도 물에 담궈 핏물을 제거 해주시구요~'), (3, '당근1/2개,피망1개,큰양파1개도 먹기좋게 썰어 주세요~'), (4, '연근도 한줌반정도 준비 해주시구요^^ (연근을 안좋아하는 아이가 있다면 작게 썰어 주셔요^^)'), (5, '식용유1T둘러서 돼지고기를 볶아 주시다가~'), (6, '돼지고기가 반이상 익으면 연근을 제외한 나머지 야채를 넣고 볶아 주셔요~'), (7, '연근은 한번 데친거라 아삭한 식감을 위해 마지막으로 넣어서 볶아 주셔요^^'), (8, '야채가 잠길만큼의 물을 넣고~'), (9, '뽀글뽀글 끓어 오르면 원하시는 농도로 카레를 넣어 주시면 되셔요~ 저는 고형카레 4개 넣었어요^^ (카레가루일 경우 미리물에 풀어 주시구요 냄비의 물은 처음부터 다넣지 마시고 농도를 봐가며 추가 해주세요^^)'), (10, '마지막으로 뽀글뽀글 끓이시면 끝~~~^~^'), (11, '연근을 한번 데치면 감자같은 향이 나드라구요^^ 아삭아삭한 식감에 카레랑 너무 잘어울려요~ 왠지 먹으면서 건강해지는 느낌 이네용^~^')]","['고형카레: 4조각', '돼지고기: 300g', '연근: 1.5줌', '피망: 1개', '당근: 1/2개', '양파: 1개']",3인분,15분 이내,아무나,"['카레', '별미', '연근', '연근카레', '메인메뉴', '메인반찬', '초간단', '인기메뉴', '인기반찬', '아무나', '간단반찬', '간단메뉴', '저녁반찬', '저녁메뉴', '건강반찬', '건강']"
7051457,https://recipe1.ezmember.co.kr/cache/recipe/2025/04/22/99e3290bc11ba2f64b303e5d8c596a371.jpg,끓이기,일상,채소류,국/탕,49.100% 야채 토마토수프(ft.내 영혼의 토마토수프)(2025.4.29),"[(1, '토마토,생마늘,당근,양파,쪽파는 큼직하게 잘라 깊이 있는 냄비에 넣어요.'), (2, '냄비에 소금,후추,올리브유 넣고 버무려 10분 두어요.'), (3, '센불에 냄비 올리고 볶다가 끓으면 씻은 다시마를 넣고 물 700ml 부어 센불에서 15분 끓여요.'), (4, '다시마 꺼내고 생바질/깻잎, 물 250ml 추가하고 5분 더 끓여요. (이때 핸드 블렌더로 약 80%정도만 갈아요)'), (5, '약불로 바꾸고 치즈를 넣고 녹이고 파슬리가루 뿌려 맛있게 먹어요. 치아바타빵을 수프에 적셔 먹어도 좋네요.')]","['토마토: 800g', '마늘: 9개', '쪽파: 1줌', '양파: 1개', '당근: 1개', '다시마: 약간', '생바질(깻잎): 6장', '소금: 4꼬집', '후추: 충분히', '올리브오일: 4스푼', '모짜렐라치즈(생략가능): 3스푼', '파슬리가루: 약간']",4인분,60분 이내,아무나,"['야채토마토수프', '100%야채토마토수프', '수프', '벚꽃조이나요리', '다이어트음식', '건강한한끼', '몸에좋은음식']"
7050713,https://recipe1.ezmember.co.kr/cache/recipe/2025/04/20/4e4280d26f56bb0051ddd6725ff6b7041.jpg,끓이기,일상,채소류,국/탕,새우젓 맑은 콩나물국 만들기,"[(1, '콩나물은 물에 담가 여러 번 흔들어서 세척한 다음 물기를 털어내고 사용하세요. 콩나물 꼬리에는 숙취해소에 도움을 주는 영양소가 다량 들어 있기 때문에 해장을 위한다면 함께 섭취하는 것이 좋답니다.'), (2, '무는 생채 썰듯이 썰어주고 대파와 홍고추는 송송 썰어주세요. 칼칼하게 드시려면 기호에 맞게 청양고추를 1~2개 추가하세요.'), (3, '냄비에 물 1.5L와 새우 위주로 수북하게 1스푼, 멸치 액젓 2스푼을 넣어주세요.'), (4, '채 썬 무도 넣고 센 불에 끓으면 중불로 줄인 다음 3분 정도 끓여주세요.'), (5, '무가 적당하게 익으면 콩나물과 다진 마늘 1스푼을 넣어 3분 정도 익혀 주세요~*'), (6, '부족한 간은 소금을 추가해서 입맛에 맞게 맞춰주세요.'), (7, '대파, 홍고추를 넣고 한소끔 더 끓여 마무리하세요.'), (8, '청양고추를 준비했다면 이때 함께 넣어주세요.')]","['콩나물: 300g', '무: 200g', '대파: 1/4대', '홍고추: 1/2개', '물: 1.5L', '새우젓(새우만 수북하게): 1스푼', '멸치액젓: 2스푼', '다진 마늘: 1스푼', '소금: 약간']",5인분,20분 이내,아무나,"['맑은콩나물국', '무콩나물국', '새우젓콩나물국']"
6854147,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/06/33f5c47032af8ce9168b592e2b67f0581.jpg,끓이기,일상,채소류,찌개,버섯찌개 - 숙주버섯찌개,"[(1, '느타리버섯이랑 숙주는 깨끗하게 손질해서 준비해 줍니다.'), (2, '멸치왕창 넣고~~ 다시마도 한장 넣고 육수를 진하게 끓여 줍니다.'), (3, '냄비에 식용유2,다진마늘1,고춧가루3을 넣고약불에서 양념을 볶아 줍니다. 양념이 타지 않게 약불로 볶다~ 국간장3을 넣고 고추기름과 잘 섞이게 볶아주세요.'), (4, '이젠 버섯을 넣어 양념장에 고루 볶아주고~'), (5, '숙주도 넣어 볶아줍니다.'), (6, '고루 잘 볶아주기!'), (7, '멸치다시마육수를 6컵 부어줍니다.'), (8, '10분정도 끓이다 파를 넣고 5분 더 끓여 마무리 해주세요. 부족한 간은 소금으로~ 입맛에 따라 후추를 넣어 주셔도 됩니다.')]","['느타리버섯: 1팩', '숙주나물: 2줌', '식용유: 2', '다진마늘: 1', '고춧가루: 3', '국간장: 3', '멸치다시마육수: 6', '소금: ', '후춧가루: ']",4인분,60분 이내,초급,"['버섯찌개', '숙주버섯찌개', '느타리버섯', '숙주나물']"
6837643,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/06/e3bcd1e25b3ecf82cafe3a408f56034e1.jpg,끓이기,일상,채소류,찌개,반찬 없을때~ [백종원콩나물찌개]정말 대박대박 맛있어요~♡,"[(1, '먼저 고기를 준비해 주세요 (저는 앞다리살 사놓은게 있어서 적당한 크기로 썰어서 사용했어요 )'), (2, '식용유 1컵(소주잔) 과 파1컵(종이컵) 을 넣고 파기름을 내줍니다.'), (3, '파가 어느정도 볶아지면 고기를 넣고 같이 볶아줍니다. (이때 향이 넘 좋아요^^ 그냥 집어먹고싶은 충동이..ㅋㅋ)'), (4, '고기가 어느정도 볶아졌으면 고추가루1컵(소주잔)을 넣고 볶아주세요'), (5, '고추가루가 들어가면 양념이 금방 타니 휘리릭 재빠르게 볶아주세요'), (6, '콩나물을 올리고 살짝 물이 잠길정도로 부어주세요'), (7, '저는 표고버섯 불린물도 같이 넣어줬어요.'), (8, '새우젓 한큰술 / 간장 한큰술 / 마늘 한큰술 넣어주시고 썰어놓은 고추도 넣어주세요.')]","['콩나물: 1봉지', '돼지고기다짐육: 1컵', '양파: 1/2개', '표고버섯: 1줌', '청 고추(또는 홍고추): 2개', '파: 1컵', '식용유(소주잔): 1컵', '다진마늘: 1큰술', '새우젓: 1큰술', '간장: 1큰술']",4인분,15분 이내,아무나,"['백종원콩나물찌개', '콩나물요리', '해장요리', '백종원집밥']"
6926769,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/18/86af36ed137c51249fd1e19a03ee8bb61.jpg,끓이기,일상,해물류,밑반찬,겨울제철반찬/양념꼬막,"[(1, '재료 준비해 주세요~'), (2, '싱싱한 꼬막이라 해감은 패쓰하고 비벼가며 겉껍질에 묻은 불순물 깨끗이 씻어낸 다음 냄비에 꼬막담고 꼬막이 잠길 정도의 물 붓고 굵은소금 1스푼 넣어 한쪽 방향으로 저어가며 삶아 주세요~ 꼬막입이 5개 정도 벌어지면 다 삶아진거라 불을 끄면 됩니다'), (3, '삶은 꼬막은 물에 헹구지 말고 물기만 뺀 다음 한쪽 껍질만 떼 내 주세요~'), (4, '고추와 파는 잘게 다져 주세요~'), (5, '적힌 분량의 양념장 재료 모두 넣고 골고루 섞어 양념장을 만들어 주세요~'), (6, '삶은 꼬막위에 양념장을 올려 주세요~'), (7, '완성된 양념 올린 양념꼬막입니다'), (8, '양념꼬막은 하나씩 쏙 쏙 빼 먹다 보면 어느새 한접시 실종되는 마성의 반찬입니다')]","['꼬막: 1kg', '청양고추: 3개', '홍고추: 2개', '대파: 1/2개', '굵은소금: 1스푼', '간장: 3스푼', '고춧가루: 2스푼', '물: 3스푼', '맛술: 3스푼', '매실청: 2스푼', '다진마늘: 1스푼', '황설탕: 0.5스푼', '참기름: 약간', '깨소금: 약간', '다진청양고추: 약간', '다진홍고추: 약간', '다진대파: 약간']",4인분,30분 이내,초급,"['양념꼬막', '꼬막무침', '밑반찬', '밥도둑', '꼬막', '꼬막요리', '겨울반찬', '저녁반찬', '쉬운반찬', '제철반찬']"
6926680,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/12/17464ba64dc162e240f36befb8cf2b651.jpg,끓이기,일상,해물류,밑반찬,다른 반찬 필요없는 밥도둑 새우장만들기 ♥ 새우장덮밥은 보너스!,"[(1, '청양고추는 송송 썬다.'), (2, '새우는 머리와 껍질을 제거하고 등 쪽에 칼집을 내어 내장을 제거한다.'), (3, '물, 소주, 소금을 섞어 새우를 담가 소독한다.'), (4, '통에 새우를 가지런히 담는다.'), (5, '냄비에 양념 재료 넣고 5분간 끓인 후 차갑게 식힌다.'), (6, '양념장을 체에 한번 거른 후 송송 썬 청양고추를 넣는다.'), (7, '새우를 담은 통에 양념장을 붓고 밀봉하여 냉장고에서 하루 이상 숙성시켜 새우장을 완성한다.'), (8, '밥에 새우 장, 달걀노른자, 김가루를 올리고 참기름을 뿌려 새우 장 덮밥을 만들어 먹는다.')]","['새우: 25마리', '청양고추: 2개', '물: 2종이컵', '소주: 1/2종이컵', '소금: 1숟가락', '간장: 1종이컵', '맛술: 1/2종이컵', '설탕: 1/4종이컵', '다시마 물: 3종이컵', '통후추: 약간', '양파: 1/2개', '마늘: 3개', '생강: 1조각', '건고추: 2개', '밥: 1공기', '달걀노른자: 1개', '김가루: 약간', '참기름: 약간']",6인분 이상,2시간 이상,초급,"['새우장', '깐새우장', '간장새우장', '새우장물', '간장새우장', '만들기', '간장새우', '레시피', '새우', '간장물', '만들기']"
6985440,https://recipe1.ezmember.co.kr/cache/recipe/2022/08/12/0e9e7a0605e72b93dce594e738151efb1.jpg,끓이기,일상,해물류,메인반찬,새우카레 [감칠맛 좋은 새우와 싱싱한 토마토 넣고 만든 카레요리!],"[(1, '토마토 4개를 준비해 주세요. 꼭지는 제거하고 적당한 크기로 잘라주시고요. 믹서기에 넣어서 갈아주세요.'), (2, '토마토를 생으로도 좀 넣을 거라서 토마토 1개를 한입 크기로 잘라서 준비해 주세요.'), (3, '냉동새우 8마리를 준비해 주세요. 냉동상태의 새우는 물에 담가서 해동하면 되는데요. 물에 담갔다가 해동이 되면 물기를 제거하고 사용하면 돼요.'), (4, '당근 5cm, 양파 1/2개, 감자 2개, 애호박 5cm 준비해서 비슷한 크기로 썰어서 준비해 주세요.'), (5, '냄비에 기름을 약간 둘러주시고요. 손질해 둔 채소를 모두 넣어주세요. 재료들이 익기 시작할 때까지 살짝 볶아주세요.'), (6, '새우와 토마토를 넣고 새우가 익을 때까지 좀 더 볶아주세요.'), (7, '물500ml를 넣어주시고요. 뚜껑을 덮고 재료들을 푹 익혀주세요. 재료들이 충분히 익으면 갈아 둔 토마토를 넣고 카레도 넣어주세요.'), (8, '카레가 녹고 재료들의 맛이 어우러지도록 잠시 더 끓여주세요.'), (9, '새우와 토마토를 넣고 상큼하고 건강하게 만들어 본 새우카레를 완성했어요. 탱글탱글한 새우의 식감과 감칠맛이 정말 좋고요. 토마토의 상큼함도 기분 좋네요. 카레 만드는 날에는 다른 반찬 안 만들어도 되죠. 김치 정도만 추가하면 맛있게 든든하게 한 끼를 해결할 수 있으니까요. 맛있고 영양도 듬뿍 들어있어서 참 좋은 한그릇요리예요.')]","['새우: 8마리', '토마토: 4개', '양파: 1/2개', '당근: 5cm', '애호박: 5cm', '당근: 5cm', '감자: 2개', '고형카레: 4인분', '물: 500ml']",4인분,30분 이내,초급,"['새우카레', '카레', '새우요리', '토마토카레', '토마토요리']"
6985363,https://recipe1.ezmember.co.kr/cache/recipe/2022/08/11/71ed77c5fcdc1cce9aa2348a4175d34c1.jpg,끓이기,일상,해물류,메인반찬,삼치조림 비리지 않게 여기에 푹푹~ 담그세요~,"[(1, '삼치 3토막 쌀뜨물에 10분간 담가주세요 (비린내 제거와 동시에 살이 단단해집니다)'), (2, '물기를 제거하고 소금 앞, 뒤로 솔솔 뿌려 10분간 방치합니다.'), (3, '양파는 두껍께 채썰어 냄비 바닥에 깔아주고'), (4, '분량의 양념장은 모두 섞어주세요'), (5, '양파위에 삼치를 올려주고 삼치위에 양념장을 골고루 뿌려준 후 센불에서 끓이다가'), (6, '끓기 시작하면 중불로 줄여 10분간 뚜껑을 열어 비린내를 날려준다음 뚜껑을 닫고 약불에서 5~10분간 더 끓여주세요 삼치조림 완성입니다.')]","['삼치: 3토막', '양파: 1개', '쌀뜨물: ', '소금: ', '진간장: 4큰술', '고춧가루: 3큰술', '고추장: 1큰술', '매실청: 2큰술', '맛술: 1큰술', '올리고당: 1큰술', '다진마늘: 1큰술', '물: 1/2컵']",4인분,30분 이내,아무나,"['삼치조림', '삼치요리', '삼치조림레시피', '삼치고추장조림']"
6989529,https://recipe1.ezmember.co.kr/cache/recipe/2022/10/14/f83c9b1390fdbad6e02244a2dd51dba41.jpg,끓이기,일상,해물류,국/탕,오징어무국 레시피,"[(1, '무1/4개, 애호박 1/2개(생략가능), 청양고추3개(선택가능) 준비해주세요! 양파도 넣어주면 좋습니다!!'), (2, '무는 나박썰기 애호박, 청양고추 송송송 썰어줍니당 양파도 송송 먹기좋은 크기로 썰어주욤!!'), (3, '오징어도 준비해줍니다 ✔️마트에 손질된 오징어 팔면 더 편해유~!! 전 그냥 냉동오징어 사서 내장빼낸다고 손에 오징어 냄..새가'), (4, '오징어도 먹기좋은 크기로 썰어줍니당 오징어무국은 딱히 다른 재료들이 없으니 오징어와 무만 손질해서 잘라주면 거의 준비 끝입니댱'), (5, '냄비에 썰어둔 오징어, 무 넣고 들기름3스푼 둘러서 볶아뽂아~~!!~! 들기름이 들어가면 오징어 향을 뽑아내고, 오징어의 깊은 맛이 난다고 합니동'), (6, '기름을 넣지 않아도 오징어와 무에서 수분이 나와 달라붙지 않고 볶기 가능!!'), (7, '국간장2스푼 넣고 무가 살짝 투명해질때까지 볶아줍니동'), (8, '오징어와 무가 잠길정도로 물을 부어줍니당'), (9, '고춧가루1,다진 마늘1,액젓2 넣기 (숟가락 기준)'), (10, '중간 중간 거품 거둬내면서 끓여주기'), (11, '준비해놓은 야채 우르르르르넣고 와장창 끓여주면 끝‼️'), (12, '오징어무국 완성')]","['오징어: 2마리', '무: 1/4개', '애호박: 1/2개', '청양고추: 3개', '들기름: 3숟가락', '국간장: 2숟가락', '고춧가루: 1숟가락', '다진 마늘: 1숟가락', '액젓: 2숟가락']",5인분,15분 이내,초급,"['오징어무국레시피', '오징어레시피', '국레시피', '오징어국레시피', '간단레시피', '저녁한끼', '한끼메뉴', '해장국레시피', '저녁밥상', '오징어']"
7047119,https://recipe1.ezmember.co.kr/cache/recipe/2025/03/11/452da24be476bf9f514d7e1be57f3f7b1.jpg,끓이기,일상,해물류,국/탕,된장미역국,"[(1, '무는 얇고 작게 썰어 준비해요'), (2, '불린미역은 길지 않게 잘라요'), (3, '끓는물에 된장을 풀고 다진마늘과 참치액을 넣어요'), (4, '국간장으로 간을 조절해요'), (5, '무와 미역을 넣어요'), (6, '보글보글 무가 익도록 끓여요. 미역양과 무양에 맞춰 물조절해요!! 국이니까 물이 넉넉한게 좋아요!!'), (7, '시원한 된장미역국 완성!!')]","['불린미역: 1줌', '무(작은사이즈 4cm 2조각): 1/2개', '된장: 1.5스푼', '참치액: 2스푼', '국간장: 1스푼', '다진마늘: 1스푼', '대파: 10cm', '물: 800ml']",3인분,20분 이내,아무나,['된장미역국']
6834020,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/10/50680b960679bf44509461583bbb44771.jpg,끓이기,일상,해물류,찌개,짬뽕맛 나는 오징어찌개 만들기,"[(1, '멸치와 다시마를 넣고 약한 불에서 10분정도 끓인 후 체에 걸러 육수를 준비합니다'), (2, '애호박은 4등분, 양파 채썰고, 청양고추와 홍고추는 어슷 썰어 주세요'), (3, '오징어는 몸통 안쪽에 사선으로 잔 칼집을 내고 적당히 썰어 주세요'), (4, '볼에 양념 재료를 넣어주세요.'), (5, '오징어, 애호박, 양파를 넣어 골고루 버무려 주세요'), (6, '콩나물 3줌정도 물에 씻어 준비해주세요.'), (7, '냄비에 포도씨유 1큰술을 두르고 양념 해 놓은 재료들을 넣어 중약 불에서 2분정도 볶아 주세요'), (8, '멸치 육수 4컵정도 붓고 콩나물 넣어 주세요 뚜껑은 덮지 마세요~~'), (9, '한소끔 끓으면 요로케 거품이 마구 마구 생기는데 싸악~걷어 내야 잡내가 안나고 국물이 시원합니다~ 8분정도 끓여주세요.'), (10, '청양고추와 홍고추 대파를 넣고 중약 불에서 2분정도 끓이면 완성~ 너무 오래 끓이면 오징어가 질겨지고 채소들도 숨이 다 죽어 맛이 없어요!')]","['오징어: 1마리', '애호박: 1/2개', '양파: 1/2개', '청양고추: 1개', '콩나물: 3줌', '대파: 조금', '멸치(국물다시용): 적당량', '포도씨유: 1큰술', '고춧가루: 1큰술', '다진 파: 1큰술', '다진 마늘: 1큰술', '국간장: 1큰술', '고추장: 1작은술', '소금: 1작은술', '후춧가루: 조금']",2인분,30분 이내,초급,"['오징어', '오징어찌개', '오징어요리', '해장에좋은음식', '점심메뉴추천']"
6901024,https://recipe1.ezmember.co.kr/cache/recipe/2018/11/29/3a808bc6903502eabee8409d456355a01.jpg,끓이기,일상,해물류,찌개,새우젓찌개(별거 안해도 맛난~~찌개),"[(1, '연두부150ml 새우젓 1작은술을 뚝배기에 넣어요'), (2, '물은 자작하게 100ml정도 넣어요 불켜요'), (3, '부재료예요 그릇이 작으니까 재료도 작게 썰어요 새송이,대파,양파 수북1숟가락씩, 청양고추1개 다진것을 준비해요'), (4, '바글바글 끓으려고 할때'), (5, '새송이,청양고추,양파,마늘을 넣어요'), (6, '바글바글 끓으면 간보고 부족한 간도 새우젓으로 해요'), (7, '7분정도 끓이고 대파랑 고추가루 1작은술 넣어요'), (8, '끓어서 어우러지면 다 된거예요'), (9, '재료가 퍼진듯한 느낌~ 한술 뜨면 보들보들 맛나요~~')]","['연두부: 150ml', '새우젓: 1작은술', '새송이(수북히): 1숟가락', '대파(수북히): 1숟가락', '양파(수북히): 1숟가락', '청양고추 다진 것: 1개', '마늘 다진것: 1작은술', '고추가루: 1작은술']",1인분,15분 이내,초급,"['새우젓찌개', '새우젓']"
6919362,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/18/cd644680ebbc56ac405385fb5d3755261.jpg,끓이기,일상,달걀/유제품,밑반찬,"마약계란장 레시피, 다른 반찬이 필요없어~","[(1, '마약계란장 레시피는 계란 삶는 시간을 제외하면 10분도 안걸리는 초간단 요리인데요 더운 여름날 불 앞에 오래 서있지 않아도 되서 여름철에 쉽게 만들어먹기도 딱 좋은거 같아요'), (2, '먼저 계란을 삶아줘야겠죠? 계란은 냉장고에 있던걸 바로 사용하시게 되면 계란껍질이랑 흰자랑 같이 떨어지는경우가 있기 때문에 미리 상온에 꺼내두시고 요리하는걸 추천드려요 물이 끓기전 굵은소금 1큰술과 식초 1큰술을 넣고 계란을 넣어주세요 물이 바글바글 끓어오르기 시작하고 7~8분 정도 되었을때 꺼주시면 반숙으로 먹기 딱 적당한데요 반숙을 싫어하시거나 못드시면 조금 더 삶아주셔도 좋고요 개인적인 입맛으로는 반숙으로 만든 계란장이 좀 더 맛있더라고요'), (3, '마약계란장 레시피에 같이 넣어줄 양파, 대파, 고추도 썰어서 준비해주세요 양파는 약간은 큼직해도 먹기 좋기 때문에 반으로 갈라 4등분 해주었어요'), (4, '대파는 한줄기를 네쪽으로 분리해서 송송 채썰어주었고'), (5, '고추는 청양고추를 사용해주셔도 좋지만 저는 아이들도 먹을꺼라 그냥 풋고추를 같이 넣어주었답니다 ㅎㅎ 아예 넣지 않아도 되지만 그냥 남아있어서 한개 같이 넣어줬네요'), (6, '7~8분 정도 흐르고 계란을 꺼내서 찬물에 헹궈 껍질을 까서 준비해주세요 반으로 잘랐을때 요렇게 반숙정도 되어야 맛있더라고요 제가 원하는 익기로 딱 잘 익어서 만족했어요 ㅎㅎ'), (7, '요렇게 껍질을 잘 까서 준비해주시고요~'), (8, '이제 분량대로 양념을 넣고 후다닥 마약계란장 레시피를 만들어볼꺼예요 물과 간장 설탕은 1:1:1의 비율로 넣어주시면 되요 종이컵을 사용하시면 계량하기 편하답니다 저도 종이컵을 사용해서 물, 간장, 설탕 계량을 해주었고요 각 1컵씩 넣어주엇어요 거기에서 다진마늘과 통깨를 추가해주시고 설탕이 잘 녹을만큼 저어서 준비해주세요'), (9, '설탕이 어느정도 녹았을때 준비해둔 재료를 모두 넣고 한번 더 휙휙 저어 양념이 베어들수 있도록 해주세요'), (10, '그리고 준비해준 계란을 넣고 한번 더 휙휙 저어 계란에도 양념이 베어나올 수 있게 해주세요~'), (11, '요렇게 만들어서 반나절 정도 뒀다가 드시거나 그 다음날 드셔도 참 맛있는데요 계란도 계란이지만 이 양념장이 너무 달지도 너무 짜지도 않아서 밥이랑 비벼먹기에도 좋더라고요')]","['계란: 9~10개', '양파: 1개', '대파: 1/2대', '청양고추: 1개', '간장: 1컵', '물: 1컵', '설탕: 1컵', '다진마늘: 1큰술', '통깨: 1큰술']",4인분,15분 이내,아무나,"['마약계란장', '마약계란장만드는법', '마약계란장레시피']"
